Date,Venue,Location,Time,event_type,orchestra_id
1998-07-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17559
1998-07-17T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17560
1998-07-18T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17561
1998-07-21T04:00:00Z,Great Lawn,"Manhattan, NY",8:00PM,,17562
1998-07-23T04:00:00Z,Westchester Community College,"Valhalla, NY",8:00PM,,17563
1998-07-25T04:00:00Z,Heckscher State Park,"East Islip, NY",8:00PM,,17564
1998-07-26T04:00:00Z,Cunningham Park,"Queens, NY",8:00PM,,17565
1998-07-27T04:00:00Z,Brookhaven Amphitheater,"Farmingville, NY",8:00PM,,17566
1998-07-28T04:00:00Z,Van Cortlandt Park,"Bronx, NY",8:00PM,,17567
1998-07-29T04:00:00Z,Prospect Park,"Brooklyn, NY",8:00PM,,17568
1998-07-30T04:00:00Z,Great Lawn,"Manhattan, NY",8:00PM,,17569
1998-07-31T04:00:00Z,Miller Field,"Staten Island, NY",8:00PM,,17570
1998-09-16T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17571
1998-09-17T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17572
1998-09-18T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17573
1998-09-19T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17574
1998-09-22T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17575
1998-09-19T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:00PM,,17576
1998-09-24T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17577
1998-09-25T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17578
1998-09-24T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:00PM,,17579
1998-09-26T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17580
1998-09-28T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17581
1998-09-26T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:00PM,,17582
1998-09-27T04:00:00Z,Merkin Concert Hall,"Manhattan, NY",3:00PM,,17583
1998-10-01T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17584
1998-10-02T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17585
1998-10-03T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17586
1998-10-02T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:00PM,,17587
1998-10-08T04:00:00Z,Kölner Philharmonie,"Cologne, GERMANY",8:00PM,,17588
1998-10-09T04:00:00Z,Kölner Philharmonie,"Cologne, GERMANY",8:00PM,,17589
1998-10-10T04:00:00Z,Kölner Philharmonie,"Cologne, GERMANY",8:00PM,,17590
1998-10-11T04:00:00Z,Kölner Philharmonie,"Cologne, GERMANY",11:00AM,,17591
1998-10-11T04:00:00Z,Kölner Philharmonie,"Cologne, GERMANY",8:00PM,,17592
1998-10-13T04:00:00Z,Kölner Philharmonie,"Cologne, GERMANY",8:00PM,,17593
1998-10-14T04:00:00Z,Kölner Philharmonie,"Cologne, GERMANY",8:00PM,,17594
1998-10-15T04:00:00Z,Kölner Philharmonie,"Cologne, GERMANY",8:00PM,,17595
1998-10-16T04:00:00Z,Kölner Philharmonie,"Cologne, GERMANY",8:00PM,,17596
1998-10-22T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17597
1998-10-23T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17598
1998-10-24T04:00:00Z,CWP Auditorium,"Greenvale, NY",8:00PM,,17599
1998-10-29T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17600
1998-10-30T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17601
1998-10-31T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17602
1998-10-31T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17603
1998-11-01T05:00:00Z,Merkin Concert Hall,"Manhattan, NY",3:00PM,,17604
1998-11-03T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17605
1998-11-05T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17606
1998-11-06T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17607
1998-11-07T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17608
1998-11-10T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17609
1998-11-06T05:00:00Z,The Stanley H. Kaplan Penthouse,"Manhattan, NY",3:00PM,,17610
1998-11-07T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17611
1998-11-12T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17612
1998-11-13T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17613
1998-11-14T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17614
1998-11-18T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:45PM,,17615
1998-11-19T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17616
1998-11-20T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17617
1998-11-21T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17618
1998-11-25T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17619
1998-11-27T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17620
1998-11-28T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17621
1998-12-01T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17622
1998-11-28T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17623
1998-12-03T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17624
1998-12-04T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17625
1998-12-05T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17626
1998-12-08T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17627
1998-12-06T05:00:00Z,Merkin Concert Hall,"Manhattan, NY",3:00PM,,17628
1998-12-10T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:30PM,,17629
1998-12-10T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17630
1998-12-11T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17631
1998-12-11T05:00:00Z,Alice Tully Hall,"Manhattan, NY",8:00PM,,17632
1998-12-12T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:30PM,,17633
1998-12-12T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17634
1998-12-15T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17635
1998-12-13T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",5:00PM,,17636
1998-12-17T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17637
1998-12-18T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17638
1998-12-19T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17639
1998-12-18T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17640
1998-12-19T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17641
1998-12-20T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",3:00PM,,17642
1998-12-21T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17643
1998-12-27T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",5:00PM,,17644
1998-12-29T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17645
1998-12-31T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17646
1999-01-02T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17647
1999-01-05T05:00:00Z,McCallum Theatre,"Palm Desert, CA",8:00PM,,17648
1999-01-06T05:00:00Z,Artemus W. Ham Concert Hall,"Las Vegas, NV",8:00PM,,17649
1999-01-08T05:00:00Z,Segerstrom Concert Hall (Renée and Henry),"Costa Mesa, CA",8:00PM,,17650
1999-01-09T05:00:00Z,Royce Hall,"Los Angeles, CA",8:00PM,,17651
1999-01-10T05:00:00Z,Davies Symphony Hall,"San Francisco, CA",8:00PM,,17652
1999-01-11T05:00:00Z,Davies Symphony Hall,"San Francisco, CA",8:00PM,,17653
1999-01-13T05:00:00Z,Symphony Center (Orchestra Hall),"Chicago, IL",8:00PM,,17654
1999-01-15T05:00:00Z,Symphony Hall,"Boston, MA",8:00PM,,17655
1999-01-20T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17656
1999-01-21T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17657
1999-01-22T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17658
1999-01-23T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17659
1999-01-27T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:45PM,,17660
1999-01-28T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17661
1999-01-29T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17662
1999-01-30T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17663
1999-02-02T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17664
1999-02-04T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17665
1999-02-05T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17666
1999-02-06T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17667
1999-02-09T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17668
1999-02-11T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17669
1999-02-13T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17670
1999-02-16T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17671
1999-02-12T05:00:00Z,Prudential Hall,"Newark, NJ",8:00PM,,17672
1999-02-14T05:00:00Z,Merkin Concert Hall,"Manhattan, NY",3:00PM,,17673
1999-02-18T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17674
1999-02-19T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17675
1999-02-20T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17676
1999-02-23T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17677
1999-02-25T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17678
1999-02-26T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17679
1999-02-27T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17680
1999-03-02T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17681
1999-03-04T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17682
1999-03-05T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17683
1999-03-06T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17684
1999-03-09T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17685
1999-03-11T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17686
1999-03-12T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17687
1999-03-13T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17688
1999-03-16T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17689
1999-03-18T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17690
1999-03-20T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17691
1999-03-19T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17692
1999-03-23T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:45PM,,17693
1999-03-25T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17694
1999-03-26T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17695
1999-03-27T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17696
1999-04-07T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17697
1999-04-08T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17698
1999-04-09T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17699
1999-04-10T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17700
1999-04-13T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17701
1999-04-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17702
1999-04-16T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17703
1999-04-17T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17704
1999-04-20T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17705
1999-04-22T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17706
1999-04-23T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17707
1999-04-24T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17708
1999-04-25T04:00:00Z,Merkin Concert Hall,"Manhattan, NY",3:00PM,,17709
1999-04-29T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17710
1999-04-30T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17711
1999-05-04T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30AM,,17712
1999-05-01T04:00:00Z,CWP Auditorium,"Greenvale, NY",8:00PM,,17713
1999-05-06T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17714
1999-05-07T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17715
1999-05-08T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17716
1999-05-11T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17717
1999-05-08T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17718
1999-05-10T04:00:00Z,New York State Theatre,"Manhattan, NY",7:00PM,,17719
1999-05-13T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17720
1999-05-14T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17721
1999-05-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17722
1999-05-13T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:00PM,,17723
1999-05-14T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:00PM,,17724
1999-05-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:00PM,,17725
1999-05-16T04:00:00Z,Merkin Concert Hall,"Manhattan, NY",3:00PM,,17726
1999-05-19T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17727
1999-05-20T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17728
1999-05-21T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17729
1999-05-22T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17730
1999-05-25T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17731
1999-05-27T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17732
1999-05-28T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17733
1999-05-29T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17734
1999-05-31T04:00:00Z,The Cathedral Church of Saint John the Divine,"Manhattan, NY",8:00PM,,17735
1999-06-03T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17736
1999-06-04T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17737
1999-06-05T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17738
1999-06-08T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17739
1999-06-05T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17740
1999-06-10T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17741
1999-06-11T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17742
1999-06-12T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17743
1999-06-14T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17744
1999-06-16T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17745
1999-06-17T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17746
1999-06-18T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17747
1999-06-20T04:00:00Z,John F. Kennedy Center for the Performing Arts,"Washington, DC",7:00PM,,17748
1999-06-21T04:00:00Z,Anderson Center for the Arts,"Binghamton, NY",8:15PM,,17749
1999-06-23T04:00:00Z,Ravinia Park Pavilion,"Highland Park, IL",8:00PM,,17750
1999-06-24T04:00:00Z,Washington Pavilion of Arts and Sciences,"Sioux Falls, SD",8:00PM,,17751
1999-06-26T04:00:00Z,None,"Ft. Worth, TX",7:30PM,,17752
1999-07-07T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",None,,17753
1999-07-10T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17754
1999-07-12T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17755
1999-07-14T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17756
1999-07-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17757
1999-07-20T04:00:00Z,Great Lawn,"Manhattan, NY",8:00PM,,17758
1999-07-22T04:00:00Z,Brookhaven Amphitheater,"Farmingville, NY",8:00PM,,17759
1999-07-23T04:00:00Z,Cunningham Park,"Queens, NY",8:00PM,,17760
1999-07-24T04:00:00Z,Westchester Community College,"Valhalla, NY",8:00PM,,17761
1999-07-26T04:00:00Z,Great Lawn,"Manhattan, NY",8:00PM,,17762
1999-07-27T04:00:00Z,Van Cortlandt Park,"Bronx, NY",8:00PM,,17763
1999-07-28T04:00:00Z,Prospect Park,"Brooklyn, NY",8:00PM,,17764
1999-07-29T04:00:00Z,Miller Field,"Staten Island, NY",8:00PM,,17765
1999-07-31T04:00:00Z,Heckscher State Park,"East Islip, NY",8:00PM,,17766
1999-09-23T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17767
1999-09-24T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17768
1999-09-28T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17769
1999-09-25T04:00:00Z,Tilles Center for the Performing Arts (Main),"Greenvale, NY",8:00PM,,17770
1999-09-30T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17771
1999-10-04T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17772
1999-10-05T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17773
1999-10-01T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17774
1999-10-02T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17775
1999-10-08T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17776
1999-10-12T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17777
1999-10-09T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17778
1999-10-10T04:00:00Z,Merkin Concert Hall,"Manhattan, NY",3:00PM,,17779
1999-10-14T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17780
1999-10-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17781
1999-10-16T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17782
1999-10-19T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17783
1999-10-16T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17784
1999-10-21T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:45PM,,17785
1999-10-21T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17786
1999-10-22T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17787
1999-10-23T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17788
1999-10-26T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17789
1999-10-28T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17790
1999-10-29T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17791
1999-10-30T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17792
1999-11-02T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17793
1999-11-04T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17794
1999-11-05T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17795
1999-11-06T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17796
1999-11-07T05:00:00Z,Merkin Concert Hall,"Manhattan, NY",3:00PM,,17797
1999-11-11T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17798
1999-11-12T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17799
1999-11-13T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17800
1999-11-16T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17801
1999-11-18T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17802
1999-11-19T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17803
1999-11-20T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17804
1999-11-20T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17805
1999-11-23T05:00:00Z,Alice Tully Hall,"Manhattan, NY",8:00PM,,17806
1999-11-24T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17807
1999-11-27T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17808
1999-11-24T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:30PM,,17809
1999-11-26T05:00:00Z,Prudential Hall,"Newark, NJ",8:00PM,,17810
1999-11-27T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17811
1999-11-27T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:30PM,,17812
1999-11-30T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17813
1999-12-02T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17814
1999-11-30T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:00PM,,17815
1999-12-03T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:30PM,,17816
1999-12-03T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17817
1999-12-04T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17818
1999-12-04T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:30PM,,17819
1999-12-05T05:00:00Z,Merkin Concert Hall,"Manhattan, NY",3:00PM,,17820
1999-12-07T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:00PM,,17821
1999-12-07T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17822
1999-12-09T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17823
1999-12-09T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:30PM,,17824
1999-12-10T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17825
1999-12-11T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17826
1999-12-10T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:03PM,,17827
1999-12-11T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",6:30PM,,17828
1999-12-14T05:00:00Z,The Stanley H. Kaplan Penthouse,"Manhattan, NY",7:30PM,,17829
1999-12-16T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17830
1999-12-17T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",11:00AM,,17831
1999-12-18T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17832
1999-12-18T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17833
1999-12-19T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17834
1999-12-23T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17835
1999-12-29T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17836
1999-12-30T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17837
1999-12-31T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17838
2000-01-06T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17839
2000-01-08T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17840
2000-01-11T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,17841
2000-01-12T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17842
2000-01-14T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17843
2000-01-15T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17844
2000-01-20T05:00:00Z,Teatro Guimerá,"Tenerife, Santa Cruz de, CANARY ISLANDS",8:30PM,,17845
2000-01-21T05:00:00Z,Teatro Guimerá,"Tenerife, Santa Cruz de, CANARY ISLANDS",8:30PM,,17846
2000-01-22T05:00:00Z,Auditorio Alfredo Kraus,"Las Palmas, CANARY ISLANDS",8:30PM,,17847
2000-01-23T05:00:00Z,Auditorio Alfredo Kraus,"Las Palmas, CANARY ISLANDS",8:30PM,,17848
2000-01-25T05:00:00Z,Auditorio Nacional de Musica,"Madrid, SPAIN",7:30PM,,17849
2000-01-26T05:00:00Z,Auditorio Nacional de Musica,"Madrid, SPAIN",7:30PM,,17850
2000-01-28T05:00:00Z,Coliseu dos Recreios,"Lisbon, PORTUGAL",9:00PM,,17851
2000-02-03T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17852
2000-02-04T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17853
2000-02-05T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17854
2000-02-08T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17855
2000-02-05T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,17856
2000-02-06T05:00:00Z,Merkin Concert Hall,"Manhattan, NY",3:00PM,,17857
2000-02-10T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17858
2000-02-11T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17859
2000-02-12T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,17860
